time	V(o_1)	V(o_2)	V(o_3)	V(o_4)	V(o_5)	V(o_6)	V(o_7)	V(o_8)	V(o_9)	V(o_10)	V(o_11)	V(o_12)	V(o_13)	V(o_14)	V(o_15)	V(o_16)	V(o_17)	V(o_18)	V(o_19)	V(o_20)	V(o_21)	V(o_22)	V(o_23)	V(o_24)	V(o_25)	V(o_26)	V(o_27)	V(o_28)	V(o_29)	V(o_30)	V(o_31)	V(o_32)
1.373729999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.376854999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.379979999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.383104999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.386229999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.389354999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.392479999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.395604999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.398729999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.400000000000000e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.400010000000000e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.400169999999998e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.400489999999994e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.401129999999987e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.402409999999973e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.404969999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.408094999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.411219999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.414344999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.417469999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.420594999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.423719999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.426844999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.429969999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.433094999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.436219999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.439344999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.442469999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.445594999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.448719999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.450010000000000e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.450020000000000e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.450179999999998e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.450499999999994e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.451139999999987e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.452419999999972e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.454979999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.458104999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.461229999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.464354999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.467479999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.470604999999943e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.473729999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.476854999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.479979999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.483104999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.486229999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.489354999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.492479999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.495604999999942e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
1.498729999999941e-04	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05	1.804559e-05
